"","RecorderID","ProfileID","Datefield","Unitsread","Valid"
"77","GNK001",12001461,"2010-09-02 14:00:00",0.136666666716337,1
"78","GNK001",12001461,"2010-09-02 14:30:00",0.133333332836628,1
"79","GNK001",12001461,"2010-09-02 15:00:00",0.133333332836628,1
"80","GNK001",12001461,"2010-09-02 15:30:00",0.134999999776483,1
"81","GNK001",12001461,"2010-09-02 16:00:00",0.133333332836628,1
"82","GNK001",12001461,"2010-09-02 16:30:00",0.133333332836628,1
"83","GNK001",12001461,"2010-09-02 17:00:00",0.339999992400408,1
"84","GNK001",12001461,"2010-09-02 17:30:00",0.906666658818722,1
"85","GNK001",12001461,"2010-09-02 18:00:00",0.493333354592323,1
"86","GNK001",12001461,"2010-09-02 18:30:00",0.318333342671394,1
"87","GNK001",12001461,"2010-09-02 19:00:00",0.245000001043081,1
"88","GNK001",12001461,"2010-09-02 19:30:00",0.508333340287209,1
"89","GNK001",12001461,"2010-09-02 20:00:00",0.250000007450581,1
"90","GNK001",12001461,"2010-09-02 20:30:00",0.253333337605,1
"91","GNK001",12001461,"2010-09-02 21:00:00",0.201666669920087,1
"92","GNK001",12001461,"2010-09-02 21:30:00",0.251666666939855,1
"93","GNK001",12001461,"2010-09-02 22:00:00",0.191666666418314,1
"94","GNK001",12001461,"2010-09-02 22:30:00",0.153333334252238,1
"95","GNK001",12001461,"2010-09-02 23:00:00",0.178333338350058,1
"96","GNK001",12001461,"2010-09-02 23:30:00",0.195000004023314,1
"97","GNK001",12001461,"2010-09-03 00:00:00",0.130000000819564,1
"98","GNK001",12001461,"2010-09-03 00:30:00",0.201666671782732,1
"99","GNK001",12001461,"2010-09-03 01:00:00",0.158333333209157,1
"100","GNK001",12001461,"2010-09-03 01:30:00",0.166666673496366,1
"101","GNK001",12001461,"2010-09-03 02:00:00",0.160000000149012,1
"102","GNK001",12001461,"2010-09-03 02:30:00",0.165000002831221,1
"103","GNK001",12001461,"2010-09-03 03:00:00",0.153333334252238,1
"104","GNK001",12001461,"2010-09-03 03:30:00",0.17000000551343,1
"105","GNK001",12001461,"2010-09-03 04:00:00",0.130000000819564,1
"106","GNK001",12001461,"2010-09-03 04:30:00",0.195000004023314,1
"107","GNK001",12001461,"2010-09-03 05:00:00",0.131666669622064,1
"108","GNK001",12001461,"2010-09-03 05:30:00",0.218333333730698,1
"109","GNK001",12001461,"2010-09-03 06:00:00",0.11333333235234,1
"110","GNK001",12001461,"2010-09-03 06:30:00",0.110000000335276,1
"111","GNK001",12001461,"2010-09-03 07:00:00",0.108333333395422,1
"112","GNK001",12001461,"2010-09-03 07:30:00",0.0816666656173766,1
"113","GNK001",12001461,"2010-09-03 08:00:00",0.333333338610828,1
"114","GNK001",12001461,"2010-09-03 08:30:00",0.0816666670143604,1
"115","GNK001",12001461,"2010-09-03 09:00:00",0.136666666716337,1
"116","GNK001",12001461,"2010-09-03 09:30:00",0.136666666716337,1
"117","GNK001",12001461,"2010-09-03 10:00:00",0.136666666716337,1
"118","GNK001",12001461,"2010-09-03 10:30:00",0.128333332017064,1
"119","GNK001",12001461,"2010-09-03 11:00:00",0.136666666716337,1
"120","GNK001",12001461,"2010-09-03 11:30:00",0.134999999776483,1
"121","GNK001",12001461,"2010-09-03 12:00:00",0.138333333656192,1
"122","GNK001",12001461,"2010-09-03 12:30:00",0.136666666716337,1
"123","GNK001",12001461,"2010-09-03 13:00:00",0.134999999776483,1
"124","GNK001",12001461,"2010-09-03 13:30:00",0.138333333656192,1
"125","GNK001",12001461,"2010-09-03 14:00:00",0.136666666716337,1
"126","GNK001",12001461,"2010-09-03 14:30:00",0.131666665896773,1
"127","GNK001",12001461,"2010-09-03 15:00:00",0.133333332836628,1
"128","GNK001",12001461,"2010-09-03 15:30:00",0.134999999776483,1
"129","GNK001",12001461,"2010-09-03 16:00:00",0.134999999776483,1
"130","GNK001",12001461,"2010-09-03 16:30:00",0.138333333656192,1
"131","GNK001",12001461,"2010-09-03 17:00:00",0.134999999776483,1
"132","GNK001",12001461,"2010-09-03 17:30:00",1.06500001251698,1
"133","GNK001",12001461,"2010-09-03 18:00:00",0.361666675657034,1
"134","GNK001",12001461,"2010-09-03 18:30:00",0.623333320021629,1
"135","GNK001",12001461,"2010-09-03 19:00:00",0.175000006332994,1
"136","GNK001",12001461,"2010-09-03 19:30:00",0.449999997392297,1
"137","GNK001",12001461,"2010-09-03 20:00:00",0.234999999403954,1
"138","GNK001",12001461,"2010-09-03 20:30:00",0.185000000521541,1
"139","GNK001",12001461,"2010-09-03 21:00:00",0.231666669249535,1
"140","GNK001",12001461,"2010-09-03 21:30:00",0.133333334699273,1
"141","GNK001",12001461,"2010-09-03 22:00:00",0.195000005885959,1
"142","GNK001",12001461,"2010-09-03 22:30:00",0.141666667535901,1
